AST;,0.16, ,14.53,67.8,67.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,49
SST;,AREG1.0.1, ,0,0, ,3,4.00,1.00, ,0,0, ,25,0
AST;,0.16, ,14.52,63.7,63.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,48
AST;,0.16, ,14.55,72.9,72.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,48
AST;,0.16, ,14.55,71.0,71.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.55,70.8,70.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.53,65.8,65.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,49
AST;,0.16, ,14.54,69.8,69.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,48
AST;,0.16, ,14.55,69.7,69.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.54,66.5,66.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,48
AST;,0.16, ,14.55,71.6,71.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.55,69.4,69.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.55,71.4,71.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,49
AST;,0.16, ,14.55,70.1,70.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,48
CST;,3,0,1,70,  ,1,1,  ,1,1,0, ,0,0,0,  ,128
AST;,0.16, ,14.54,66.1,66.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,49
AST;,0.16, ,14.53,63.2,63.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
AST;,0.16, ,14.54,66.0,66.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,48
AST;,0.16, ,14.56,71.5,71.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,48
AST;,0.16, ,14.55,68.4,68.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,48
AST;,0.16, ,14.56,71.2,71.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,48
AST;,0.16, ,14.54,65.0,65.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,49
AST;,0.16, ,14.54,65.4,65.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,48
AST;,0.16, ,14.53,60.3,60.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
AST;,0.16, ,14.53,62.4,62.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
AST;,0.16, ,14.55,66.5,66.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,48
AST;,0.16, ,14.53,60.6,60.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
CPE;,3,14.60,270,5,0, ,0,0,0.00,0, ,13.40,-1,0,-10,0,12.80, ,0,0.00,0, ,15.30,0,3,0, ,0.016,15,-50,125
AST;,0.16, ,14.55,68.0,68.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,48
AST;,0.17, ,14.53,61.2,61.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
AST;,0.17, ,14.53,59.7,59.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,48
AST;,0.17, ,14.54,61.8,61.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
AST;,0.17, ,14.52,57.5,57.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,47
AST;,0.17, ,14.55,64.9,64.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.56,67.2,67.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,47
AST;,0.17, ,14.53,58.7,58.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,47
AST;,0.17, ,14.55,64.2,64.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.55,65.1,65.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.54,60.1,60.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
AST;,0.17, ,14.54,60.8,60.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
SCV;,0,0,0,0.00,0.00,0, ,200,1.00,0.75,0.50,-1, ,0,0, ,12,2.392,10000, ,0,-1
AST;,0.17, ,14.55,64.8,64.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.55,62.3,62.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.54,59.4,59.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
AST;,0.17, ,14.53,57.3,57.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,46
AST;,0.17, ,14.53,55.3,55.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,46
AST;,0.17, ,14.56,65.1,65.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,47
AST;,0.17, ,14.55,62.7,62.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.53,55.5,55.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,47
AST;,0.17, ,14.54,60.4,60.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.17, ,14.56,64.2,64.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,47
AST;,0.17, ,14.53,55.8,55.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,47
AST;,0.17, ,14.54,57.4,57.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
NPC;,1,ALTREG,1234
AST;,0.17, ,14.55,60.8,60.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,47
AST;,0.17, ,14.54,57.2,57.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
AST;,0.17, ,14.54,59.3,59.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,47
AST;,0.17, ,14.56,65.7,65.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,47
AST;,0.17, ,14.54,56.4,56.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.17, ,14.55,61.9,61.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.17, ,14.55,61.4,61.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.17, ,14.54,57.4,57.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.17, ,14.55,61.4,61.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.17, ,14.56,61.7,61.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,46
AST;,0.17, ,14.54,56.1,56.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.17, ,14.55,58.6,58.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
SST;,AREG1.0.1, ,0,0, ,3,4.00,1.00, ,0,0, ,26,0
AST;,0.17, ,14.55,57.7,57.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.18, ,14.55,58.2,58.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.18, ,14.55,57.6,57.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.18, ,14.52,49.2,49.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,46
AST;,0.18, ,14.54,53.8,53.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.18, ,14.55,59.6,59.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.18, ,14.55,58.7,58.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,46
AST;,0.18, ,14.53,51.7,51.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,46
AST;,0.18, ,14.55,57.7,57.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
AST;,0.18, ,14.54,54.5,54.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.18, ,14.56,60.0,60.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,46
AST;,0.18, ,14.54,54.0,54.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
CST;,3,0,1,70,  ,1,1,  ,1,1,0, ,0,0,0,  ,128
AST;,0.18, ,14.54,53.9,53.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.18, ,14.56,58.5,58.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,46
AST;,0.18, ,14.54,52.2,52.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.18, ,14.54,53.4,53.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,46
AST;,0.18, ,14.55,56.2,56.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
AST;,0.18, ,14.55,54.7,54.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
AST;,0.18, ,14.54,54.0,54.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.18, ,14.53,47.6,47.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,45
AST;,0.18, ,14.53,49.9,49.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.18, ,14.53,48.0,48.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.18, ,14.53,47.8,47.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.18, ,14.55,54.8,54.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
CPE;,3,14.60,270,5,0, ,0,0,0.00,0, ,13.40,-1,0,-10,0,12.80, ,0,0.00,0, ,15.30,0,3,0, ,0.016,15,-50,125
AST;,0.18, ,14.56,57.9,57.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,46
AST;,0.18, ,14.53,49.5,49.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,45
AST;,0.18, ,14.55,54.1,54.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
AST;,0.18, ,14.56,58.2,58.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,46
AST;,0.18, ,14.53,48.2,48.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,45
AST;,0.18, ,14.52,44.6,44.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,44
AST;,0.18, ,14.54,51.9,51.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.18, ,14.53,47.1,47.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.18, ,14.54,49.6,49.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,45
AST;,0.18, ,14.52,43.7,43.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,44
AST;,0.18, ,14.53,45.6,45.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.18, ,14.57,58.0,58.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.57,-99,-99,45
SCV;,0,0,0,0.00,0.00,0, ,200,1.00,0.75,0.50,-1, ,0,0, ,12,2.392,10000, ,0,-1
AST;,0.19, ,14.55,53.2,53.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,45
AST;,0.19, ,14.52,42.5,42.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,44
AST;,0.19, ,14.53,45.4,45.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.55,51.2,51.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.55,50.9,50.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.53,45.2,45.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.56,53.9,53.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,44
AST;,0.19, ,14.55,50.0,50.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.54,49.6,49.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.54,48.2,48.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.54,47.1,47.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.56,53.9,53.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,44
NPC;,1,ALTREG,1234
AST;,0.19, ,14.53,44.8,44.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.53,42.7,42.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.54,48.1,48.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.56,53.8,53.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,44
AST;,0.19, ,14.56,51.8,51.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,45
AST;,0.19, ,14.54,45.1,45.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.55,48.7,48.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.53,44.6,44.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.55,48.0,48.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.53,44.2,44.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.53,43.3,43.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.55,50.3,50.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
SST;,AREG1.0.1, ,0,0, ,3,4.00,1.00, ,0,0, ,27,0
AST;,0.19, ,14.54,46.4,46.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.53,43.4,43.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.54,46.7,46.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.52,39.4,39.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,43
AST;,0.19, ,14.53,42.5,42.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.55,49.4,49.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.53,41.0,41.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,44
AST;,0.19, ,14.55,47.4,47.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.19, ,14.54,43.5,43.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.19, ,14.54,42.7,42.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.19, ,14.55,46.2,46.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.19, ,14.55,45.7,45.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
CST;,3,0,1,70,  ,1,1,  ,1,1,0, ,0,0,0,  ,128
AST;,0.20, ,14.54,43.2,43.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.20, ,14.55,48.5,48.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.20, ,14.55,47.6,47.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,44
AST;,0.20, ,14.53,39.4,39.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,43
AST;,0.20, ,14.54,41.6,41.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,44
AST;,0.20, ,14.53,38.5,38.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,43
AST;,0.20, ,14.54,44.2,44.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.20, ,14.55,47.0,47.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.52,37.5,37.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,43
AST;,0.20, ,14.54,41.3,41.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.20, ,14.53,40.1,40.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,43
AST;,0.20, ,14.55,46.7,46.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
CPE;,3,14.60,270,5,0, ,0,0,0.00,0, ,13.40,-1,0,-10,0,12.80, ,0,0.00,0, ,15.30,0,3,0, ,0.016,15,-50,125
AST;,0.20, ,14.54,40.6,40.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.20, ,14.55,45.1,45.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.53,38.0,38.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,43
AST;,0.20, ,14.55,44.8,44.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.55,45.0,45.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.53,38.1,38.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.20, ,14.55,45.5,45.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.53,37.1,37.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.20, ,14.54,39.7,39.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.20, ,14.54,39.5,39.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.20, ,14.56,45.9,45.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,43
AST;,0.20, ,14.54,39.7,39.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
SCV;,0,0,0,0.00,0.00,0, ,200,1.00,0.75,0.50,-1, ,0,0, ,12,2.392,10000, ,0,-1
AST;,0.20, ,14.53,36.4,36.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,43
AST;,0.20, ,14.55,43.5,43.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.55,42.0,42.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,43
AST;,0.20, ,14.54,41.4,41.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,43
AST;,0.20, ,14.54,38.5,38.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.20, ,14.52,33.4,33.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.20, ,14.52,32.8,32.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.20, ,14.56,46.2,46.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.20, ,14.55,44.0,44.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.20, ,14.52,33.4,33.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.20, ,14.52,32.5,32.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.20, ,14.56,44.2,44.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
NPC;,1,ALTREG,1234
AST;,0.21, ,14.54,38.0,38.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.53,36.8,36.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.55,40.9,40.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.55,41.7,41.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.56,43.8,43.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.21, ,14.54,38.7,38.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.53,36.5,36.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.53,33.2,33.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.55,39.9,39.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.55,41.9,41.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.54,36.1,36.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.53,34.8,34.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
SST;,AREG1.0.1, ,0,0, ,3,4.00,1.00, ,0,0, ,28,0
AST;,0.21, ,14.52,32.3,32.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.21, ,14.53,33.5,33.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.54,38.8,38.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.54,36.7,36.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.53,33.3,33.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.55,39.3,39.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.54,35.2,35.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.53,34.1,34.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.52,30.7,30.7,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.52,-99,-99,42
AST;,0.21, ,14.53,32.4,32.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.54,35.9,35.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.55,39.4,39.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.53,31.5,31.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.53,33.4,33.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.21, ,14.56,41.1,41.1,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.21, ,14.55,39.8,39.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
SST;,AREG1.0.1, ,0,0, ,3,4.00,1.00, ,0,0, ,28,0
AST;,0.21, ,14.54,36.6,36.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.55,37.3,37.3,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.56,40.9,40.9,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.21, ,14.56,42.2,42.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.21, ,14.54,34.6,34.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
AST;,0.21, ,14.55,37.6,37.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.55,36.6,36.6,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.55,-99,-99,42
AST;,0.21, ,14.53,32.8,32.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
AST;,0.22, ,14.56,39.8,39.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.22, ,14.56,39.8,39.8,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.22, ,14.54,35.0,35.0,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,41
AST;,0.22, ,14.54,33.2,33.2,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.54,-99,-99,42
CST;,3,0,1,70,  ,1,1,  ,1,1,0, ,0,0,0,  ,128
AST;,0.22, ,14.56,39.5,39.5,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.56,-99,-99,42
AST;,0.22, ,14.53,32.4,32.4,0, ,14.54,1000,15000,8, ,80,95, ,0, ,14.53,-99,-99,42
